age,monthly_income,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,brand_loyalty_score,environmental_awareness,time_pressure_level,shopping_preference,digital_engagement,online_intensity,physical_preference,online_spend_ratio,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3
71,112158,13,3.7,3,1,3,3,72364,27633,6,6,4,1,7,1,9,6,10,2,2,9.1,0.42857142857142855,3.3,0.64519120177605,False,False,True,False,False,True
73,153955,1,3.9,10,8,46,17,74361,57506,9,0,1,4,9,6,10,10,10,7,2,9.3,0.71875,6.7,0.4830016368313024,True,False,False,False,True,False
56,165780,10,2.6,6,6,46,7,44577,126808,8,8,4,6,8,2,6,7,5,3,2,9.1,0.8518518518518519,4.7,0.2688908861691026,False,True,False,True,False,False
47,61221,13,0.0,9,6,30,4,141372,69343,10,3,3,4,10,2,5,1,7,6,2,6.699999999999999,0.8571428571428571,10.4,2.309169906242854,True,False,False,True,False,False
76,163269,5,3.4,8,10,34,16,47241,51633,7,5,3,4,9,10,1,5,8,8,2,10.3,0.6666666666666666,3.6,0.28934280639431614,False,True,False,False,True,False
25,167206,3,2.6,2,4,4,7,138889,82136,7,7,4,10,5,3,4,3,8,1,2,10.1,0.3333333333333333,9.7,0.8306410616780397,True,False,False,False,True,False
68,120922,13,5.1,1,9,32,12,75176,8476,8,5,4,7,7,2,7,10,2,7,1,12.700000000000001,0.7111111111111111,4.2,0.6216848738453395,False,False,True,False,False,True
37,48550,13,5.0,8,10,47,8,149429,134842,2,5,1,2,4,2,4,10,5,1,2,12.6,0.8392857142857143,7.8,3.07777388725258,False,True,False,False,True,False
65,29642,11,3.9,5,9,31,13,46928,74428,8,5,2,3,10,10,9,9,5,3,2,9.9,0.6888888888888889,6.3,1.5831056235873562,False,False,True,False,False,True
49,166511,12,0.7,2,6,47,16,26036,50097,5,7,7,7,10,4,7,3,4,8,2,4.8999999999999995,0.734375,8.6,0.1563611031036802,True,False,False,False,True,False
39,243851,14,1.1,10,9,47,5,123603,81324,8,2,1,5,6,3,9,10,3,5,2,9.4,0.8867924528301887,10.5,0.5068771221888687,False,False,True,True,False,False
76,121093,2,3.2,1,1,14,6,76312,63625,8,0,4,3,2,3,9,3,10,3,2,9.4,0.6666666666666666,6.6,0.6301881183213041,False,False,True,True,False,False
24,170655,11,1.0,8,7,36,0,124185,115352,8,9,5,2,1,8,10,5,8,10,2,8.5,0.972972972972973,2.0,0.7276919651228202,True,False,False,False,True,False
26,108885,5,3.6,8,9,33,3,105399,113425,2,0,4,3,5,6,2,3,4,3,2,11.4,0.8918918918918919,10.3,0.9679756809874548,True,False,False,False,True,False
62,94538,5,3.7,6,5,39,19,112632,128276,9,5,3,2,9,9,10,5,6,3,2,6.1,0.6610169491525424,3.9,1.191381334687272,True,False,False,False,False,True
18,77014,2,4.5,5,6,46,10,20973,85860,5,4,3,10,4,7,2,9,10,6,2,14.5,0.8070175438596491,6.0,0.2723235733298708,True,False,False,True,False,False
46,34523,6,3.9,5,6,8,9,51978,146077,1,6,5,10,5,2,9,2,7,4,2,9.4,0.4444444444444444,1.9,1.505561348627042,False,False,True,False,False,True
25,125285,7,2.0,6,5,40,12,144559,1953,7,3,6,5,2,1,6,8,3,3,1,11.2,0.7547169811320755,6.2,1.1538320323100746,False,True,False,False,True,False
73,216615,1,2.4,5,10,34,19,88861,8667,3,5,1,2,8,10,6,5,4,4,1,10.2,0.6296296296296297,7.9,0.4102236215238025,False,True,False,False,True,False
71,232043,3,1.4,2,9,46,12,39563,50948,7,5,6,3,9,6,5,8,8,3,2,6.1,0.7796610169491526,10.2,0.17049783661719328,False,True,False,True,False,False
21,120879,4,2.8,7,5,23,5,6045,37099,10,1,7,6,3,9,3,1,10,1,2,7.8999999999999995,0.7931034482758621,2.5,0.050008272667107875,False,True,False,True,False,False
52,105629,2,0.0,4,3,17,17,144613,114238,1,0,3,2,4,5,5,9,7,7,2,4.8999999999999995,0.4857142857142857,8.7,1.3690523525513585,True,False,False,False,False,True
76,91830,10,2.1,7,6,16,11,4205,5071,5,0,3,3,3,4,5,3,2,9,0,7.4,0.5714285714285714,11.1,0.04579063714867528,False,True,False,False,False,True
20,60538,11,3.4,1,6,0,1,28921,73041,10,7,2,3,7,7,10,6,9,8,2,6.5,0.0,10.1,0.4777251028262773,False,False,True,False,False,True
71,62310,5,3.3,6,1,10,5,140505,91850,10,5,5,5,4,5,10,10,9,4,2,7.8,0.625,10.5,2.254898814013577,False,True,False,False,True,False
62,156980,13,3.6,2,4,32,6,112310,79225,7,7,3,6,6,7,1,10,2,4,2,11.9,0.8205128205128205,6.6,0.7154369000070072,False,False,True,False,True,False
57,130266,4,1.1,3,10,5,2,81808,14084,6,2,3,7,1,3,10,2,3,9,1,10.2,0.625,8.2,0.6280024871993675,False,False,True,False,True,False
24,203362,11,0.8,3,10,28,10,149181,25664,10,7,6,9,2,2,4,9,4,7,2,6.3999999999999995,0.717948717948718,9.0,0.7335700201118197,True,False,False,True,False,False
44,199706,2,3.3,10,1,43,8,101328,61702,9,4,3,3,7,8,2,2,1,7,2,5.699999999999999,0.8269230769230769,7.8,0.5073833165587586,False,True,False,False,True,False
18,27699,11,1.3,1,6,19,13,145904,12722,10,7,1,6,9,5,2,1,9,4,0,9.2,0.5757575757575758,6.3,5.267292418772564,False,False,True,False,False,True
44,246241,1,1.0,5,2,17,10,95094,63749,4,0,7,7,1,1,1,10,5,7,2,5.0,0.6071428571428571,10.0,0.3861810739029085,True,False,False,True,False,False
33,81912,8,2.8,8,5,13,5,4404,3988,6,0,5,4,2,10,1,9,2,7,1,7.3,0.6842105263157895,6.5,0.05376435974753702,False,True,False,True,False,False
55,160327,2,2.5,8,3,44,18,85650,27893,8,0,2,3,8,10,3,7,3,6,2,8.200000000000001,0.6984126984126984,8.8,0.534217354423432,True,False,False,False,True,False
24,94183,4,5.6,10,6,42,14,70904,91186,6,5,7,10,7,9,9,10,6,1,2,11.4,0.7368421052631579,4.4,0.7528242588974773,False,True,False,True,False,False
61,75282,12,3.0,7,9,19,13,142698,87742,1,8,6,9,3,2,9,10,7,8,2,8.3,0.5757575757575758,11.3,1.895487693104685,True,False,False,False,True,False
40,73249,10,2.7,7,3,17,11,105351,127864,3,6,3,3,8,3,6,2,10,9,2,7.6,0.5862068965517241,11.1,1.4382389078498294,False,True,False,True,False,False
58,53176,5,1.8,8,9,26,12,13790,73203,10,5,6,2,8,1,6,4,8,1,2,7.7,0.6666666666666666,8.2,0.25932263948699624,False,False,True,False,True,False
76,23163,2,3.6,8,5,17,4,37744,81918,3,9,2,3,9,10,3,3,10,9,2,8.7,0.7727272727272727,3.4,1.6294249697806942,True,False,False,False,True,False
28,69210,10,2.5,5,2,16,11,116787,113552,2,4,2,7,5,9,5,3,4,5,2,7.4,0.5714285714285714,3.1,1.6874051812573145,False,True,False,False,True,False
59,138844,9,1.8,7,10,24,16,34065,66940,7,3,2,7,1,10,5,5,9,8,2,8.2,0.5853658536585366,10.6,0.24534552918722316,True,False,False,False,True,False
70,119587,2,2.2,2,10,4,18,4791,21765,5,3,7,9,9,8,10,2,6,6,2,9.9,0.17391304347826086,10.8,0.040062548081747335,True,False,False,False,True,False
50,246352,6,2.1,4,10,5,2,100784,20012,1,4,5,8,9,5,10,2,9,9,2,9.6,0.625,9.2,0.40910400928748586,False,False,True,False,False,True
67,86979,7,2.4,6,10,39,17,62940,62873,3,5,7,6,3,5,9,2,9,6,2,8.3,0.6842105263157895,6.7,0.7236146240515061,False,False,True,True,False,False
53,93860,6,5.4,10,9,35,17,51367,89614,3,2,5,5,2,6,7,9,7,9,2,11.700000000000001,0.660377358490566,7.7,0.5472667028904444,True,False,False,False,False,True
54,167215,11,3.3,3,3,32,8,78448,51406,10,0,7,9,8,4,2,7,3,3,2,12.3,0.7804878048780488,7.8,0.4691417089273754,False,True,False,True,False,False
58,19920,11,2.3,2,9,14,2,134802,129726,5,0,5,6,5,5,6,2,6,5,2,11.200000000000001,0.8235294117647058,9.2,6.766828974449074,False,True,False,False,True,False
76,97911,12,2.4,1,6,38,10,147137,1020,7,5,6,7,9,6,7,6,6,9,1,10.1,0.7755102040816326,2.0,1.5027473649807992,True,False,False,False,True,False
34,52996,13,0.7,4,1,15,19,124166,128482,9,6,7,7,6,5,9,3,5,8,2,3.3000000000000003,0.42857142857142855,9.9,2.342887333245278,True,False,False,True,False,False
52,157820,4,0.2,2,1,37,15,95098,29637,4,5,4,4,5,8,6,1,6,8,2,6.5,0.6981132075471698,3.5,0.6025687329316124,False,True,False,False,True,False
65,109071,1,3.5,3,3,38,14,64621,117812,6,2,2,3,5,3,7,1,10,4,2,8.4,0.7169811320754716,9.4,0.592461860055743,False,False,True,False,False,True
22,227323,2,3.4,10,5,23,5,5474,10704,5,7,7,2,8,7,5,7,2,2,1,8.0,0.7931034482758621,7.5,0.024080167514208793,False,False,True,False,True,False
65,62252,12,3.0,6,6,20,8,35850,106826,2,0,7,10,1,4,9,9,4,9,2,8.9,0.6896551724137931,4.8,0.5758758614042697,False,True,False,False,False,True
49,137734,10,4.4,10,5,37,0,20078,123672,6,2,4,9,5,3,3,1,7,9,2,13.0,0.9736842105263158,4.0,0.14577267942062658,False,False,True,True,False,False
20,209251,12,2.8,3,8,12,13,65087,47395,8,8,1,9,4,4,2,4,6,3,2,11.4,0.46153846153846156,5.3,0.3110460115076558,True,False,False,False,False,True
69,152522,10,3.6,3,6,28,18,10782,81067,5,4,2,2,5,9,5,7,9,6,2,9.0,0.5957446808510638,5.8,0.07069097775417478,False,True,False,True,False,False
64,67756,12,2.4,4,2,33,2,111376,5730,7,8,7,6,2,5,3,7,5,8,1,8.799999999999999,0.9166666666666666,5.2,1.6437563646560502,False,False,True,False,True,False
79,65235,14,0.0,3,5,4,8,136847,103107,3,0,3,4,5,2,4,8,4,10,2,5.7,0.3076923076923077,9.8,2.0977221166227236,False,True,False,False,True,False
52,105546,6,4.0,6,7,2,8,50093,78446,3,0,2,2,10,1,6,8,1,2,2,10.2,0.18181818181818182,9.8,0.47460373103925263,False,False,True,False,True,False
69,146092,8,1.2,9,2,20,4,54483,106280,8,4,5,10,6,2,2,4,1,5,2,9.399999999999999,0.8,8.4,0.37293367923172227,True,False,False,False,True,False
31,140802,14,2.8,8,5,8,5,124026,15410,3,8,2,3,5,9,9,9,7,7,1,9.2,0.5714285714285714,1.5,0.8808477092107413,True,False,False,False,False,True
65,226325,3,1.6,2,5,2,11,148082,68515,5,3,7,1,7,1,6,8,7,4,2,4.6,0.14285714285714285,7.1,0.654286294990412,False,False,True,False,True,False
78,123421,7,2.8,3,8,43,6,39172,12702,8,2,6,6,2,7,2,5,3,10,1,9.9,0.86,2.6,0.31738263842750886,False,True,False,False,True,False
78,155736,9,4.7,8,9,29,6,54409,47444,4,2,1,9,9,5,8,3,9,4,2,15.200000000000001,0.8055555555555556,6.6,0.34936463396623796,False,False,True,False,False,True
48,81635,4,3.3,3,3,2,19,85647,139901,6,7,5,10,10,3,1,2,1,9,2,8.2,0.09090909090909091,3.9,1.0491327355578421,True,False,False,False,False,True
48,38225,11,3.6,5,4,48,9,125228,141276,5,9,5,9,5,2,2,9,9,2,2,13.1,0.8275862068965517,2.9,3.275990163762884,True,False,False,True,False,False
34,214245,7,2.3,9,9,46,15,37877,58720,6,0,5,4,4,7,9,6,2,8,2,10.4,0.7419354838709677,6.5,0.17679209880231136,True,False,False,False,False,True
77,121885,7,2.1,2,9,48,16,64591,18873,9,7,6,3,6,8,2,1,2,9,1,11.4,0.7384615384615385,5.6,0.5299296063534779,True,False,False,False,True,False
41,100333,13,2.1,9,3,38,12,48839,27900,9,9,3,1,5,7,3,8,4,2,2,10.200000000000001,0.7450980392156863,8.2,0.4867642075467937,False,True,False,False,True,False
69,186297,12,3.5,10,2,40,4,131006,71316,2,5,7,1,9,7,8,8,1,1,2,10.1,0.8888888888888888,9.4,0.7032066903563109,False,True,False,True,False,False
40,25807,10,2.5,5,7,49,13,114336,15897,3,0,6,2,5,3,5,2,10,8,0,8.0,0.7777777777777778,10.3,4.430254184748915,True,False,False,False,False,True
35,229346,9,3.4,9,4,33,8,140997,85975,3,2,1,4,9,9,7,4,8,7,2,10.200000000000001,0.7857142857142857,1.8,0.6147758636476606,False,True,False,False,True,False
67,21402,3,2.3,4,3,16,13,94891,41829,5,9,6,10,3,5,10,9,10,10,2,9.100000000000001,0.5333333333333333,5.3,4.433537354576461,False,False,True,False,False,True
71,19521,11,3.8,8,2,13,7,19356,89530,1,1,4,7,6,3,8,1,7,4,2,11.899999999999999,0.6190476190476191,4.7,0.991496772871632,False,True,False,False,True,False
31,209237,1,3.4,8,10,48,19,20200,34949,6,6,3,8,8,3,7,4,8,7,2,5.9,0.7058823529411765,3.9,0.0965407813112341,False,False,True,False,True,False
67,129693,8,2.6,3,8,10,9,12835,40461,6,0,6,7,3,1,6,8,3,8,2,6.5,0.5,6.9,0.09896371458972658,False,True,False,False,False,True
32,23382,4,3.4,5,7,0,8,144506,112796,10,4,4,5,1,6,7,7,5,3,2,10.6,0.0,1.8,6.179959799854595,False,True,False,False,False,True
32,125996,2,3.8,10,5,0,6,147025,3771,2,7,6,2,10,7,3,1,3,6,1,11.0,0.0,1.6,1.166892862528473,False,True,False,False,False,True
23,248729,5,4.9,1,7,14,9,36435,112972,5,4,5,3,2,4,7,5,8,1,2,9.899999999999999,0.5833333333333334,2.9,0.14648413942829575,True,False,False,False,True,False
44,30065,4,1.6,6,1,1,9,52582,128738,8,8,7,6,5,4,9,9,8,9,2,8.4,0.09090909090909091,10.9,1.7488857846071975,False,True,False,False,True,False
32,100470,1,3.6,9,9,11,7,7927,77944,9,6,5,4,6,3,3,2,5,6,2,11.9,0.5789473684210527,4.7,0.07889838858974231,False,True,False,False,True,False
67,29425,12,3.4,1,8,44,16,13177,42999,3,7,4,1,3,8,3,8,7,6,2,9.8,0.7213114754098361,9.6,0.44780126418813293,False,False,True,False,True,False
53,28111,7,3.7,2,4,41,19,23729,52497,2,4,7,1,4,10,8,8,10,8,2,13.000000000000002,0.6721311475409836,5.9,0.8440879339783722,False,True,False,True,False,False
72,186871,4,1.9,7,1,1,5,5550,129163,2,4,2,1,2,7,5,7,1,3,2,11.2,0.14285714285714285,8.5,0.02969947343636286,False,True,False,False,True,False
25,68257,8,2.6,6,4,22,19,27312,29946,2,5,1,3,4,8,7,4,10,6,2,9.200000000000001,0.5238095238095238,8.9,0.4001289226171291,True,False,False,True,False,False
32,138990,9,1.9,10,1,33,18,63727,108276,10,5,2,3,7,9,1,1,9,9,2,9.7,0.6346153846153846,4.8,0.45849731277564737,False,True,False,False,False,True
20,207249,8,3.0,3,6,16,12,105185,6417,9,6,5,4,10,9,6,3,3,4,1,6.199999999999999,0.5517241379310345,6.2,0.5075271411338963,False,True,False,False,True,False
79,142813,1,1.4,2,8,40,4,63787,67541,5,0,4,5,1,4,4,8,3,10,2,10.3,0.8888888888888888,6.4,0.446643886453709,False,False,True,True,False,False
64,96046,8,4.3,7,5,13,3,101806,98096,6,2,3,4,9,5,8,7,7,4,2,13.7,0.7647058823529411,10.3,1.059960227805137,True,False,False,False,True,False
30,52851,5,2.7,10,9,10,11,117172,64057,10,0,5,1,3,6,2,5,9,8,2,7.6000000000000005,0.45454545454545453,6.1,2.2169832740482858,False,True,False,False,False,True
58,23816,1,4.7,10,10,19,14,82728,32218,4,6,5,6,6,5,2,5,1,3,2,12.9,0.5588235294117647,8.4,3.473485325607759,False,False,True,False,False,True
51,223925,9,1.6,5,2,43,1,6211,19633,3,2,3,4,10,1,4,5,10,7,2,4.1,0.9555555555555556,7.1,0.02773684163518305,False,True,False,True,False,False
41,17175,9,2.8,6,2,6,14,86564,146523,10,0,2,7,7,8,2,6,4,2,2,7.4,0.2857142857142857,3.4,5.039823008849558,False,True,False,True,False,False
57,26341,7,2.6,9,4,0,18,12317,1120,4,7,2,2,6,10,2,5,9,10,0,8.0,0.0,9.8,0.467580290031129,True,False,False,False,False,True
49,78908,7,3.4,7,6,47,7,21196,13660,7,8,6,7,10,3,5,1,5,3,1,7.1,0.8545454545454545,2.7,0.26861321268803307,True,False,False,False,False,True
78,171726,11,3.5,4,6,14,14,40675,56601,7,6,6,8,5,8,1,1,10,1,2,9.6,0.4827586206896552,3.4,0.23685850215749416,True,False,False,True,False,False
49,206967,1,0.8,9,6,44,9,101383,33105,2,3,7,6,10,10,2,2,9,9,0,6.8,0.8148148148148148,5.9,0.4898486722585134,True,False,False,True,False,False
47,74696,9,4.0,3,6,37,12,39172,21616,1,5,2,5,8,7,4,4,3,3,2,11.799999999999999,0.74,9.2,0.5244119576422078,False,True,False,False,True,False
69,203961,1,3.7,4,1,33,18,110028,131402,5,1,5,5,9,10,5,4,8,5,2,6.8,0.6346153846153846,10.8,0.5394534275992587,True,False,False,False,True,False
66,233216,13,0.6,10,1,8,0,134815,115240,1,6,1,8,3,4,9,3,10,8,2,7.8999999999999995,0.8888888888888888,5.0,0.5780667790083913,False,True,False,True,False,False
30,98115,12,4.4,3,3,0,10,81667,29379,9,5,4,3,10,7,2,10,4,8,2,9.100000000000001,0.0,10.0,0.8323515023033959,True,False,False,True,False,False
18,45194,7,0.9,10,2,8,17,11309,22060,3,3,6,6,7,3,10,9,1,3,2,4.5,0.3076923076923077,10.7,0.25022679499944683,False,True,False,False,False,True
51,180909,9,2.9,3,7,41,18,58152,75722,8,2,4,9,4,5,2,10,3,2,2,9.2,0.6833333333333333,11.8,0.3214416007959759,False,True,False,False,False,True
79,214966,9,2.1,1,6,1,17,139333,11627,1,5,1,5,6,3,5,6,7,3,2,10.2,0.05263157894736842,10.7,0.6481599501318807,True,False,False,True,False,False
32,99358,5,2.3,5,5,21,18,105085,54697,5,7,2,6,7,8,10,4,1,3,2,7.8,0.525,9.8,1.0576294044827343,False,True,False,False,False,True
61,187648,12,2.1,4,8,24,6,141934,88003,1,7,4,9,1,9,3,6,3,7,2,9.9,0.7741935483870968,6.6,0.7563802631508828,True,False,False,True,False,False
31,117548,13,3.2,9,2,13,4,144388,69111,6,7,2,3,6,9,6,5,9,9,2,10.0,0.7222222222222222,7.4,1.228321806225489,True,False,False,True,False,False
74,165799,6,1.3,4,7,34,13,20223,101537,3,8,5,9,5,10,7,9,5,4,2,13.600000000000001,0.7083333333333334,5.3,0.12197225572979493,True,False,False,False,True,False
46,49579,2,3.7,3,10,15,10,80849,97377,2,3,1,10,10,3,5,5,4,10,2,10.100000000000001,0.5769230769230769,7.0,1.6306776926179911,False,True,False,True,False,False
51,111554,2,3.2,6,4,18,10,109578,110062,8,7,4,1,2,7,1,3,6,5,2,9.3,0.6206896551724138,5.0,0.982277800188248,True,False,False,False,False,True
35,162627,10,2.3,10,3,40,1,136936,14106,3,8,5,9,10,2,2,9,3,5,1,10.8,0.9523809523809523,10.1,0.8420198243844849,False,True,False,False,True,False
71,68294,9,3.6,5,1,30,8,141302,51154,3,0,1,6,10,2,1,8,9,10,2,9.6,0.7692307692307693,8.8,2.0689948019620763,True,False,False,False,False,True
24,64777,13,1.8,4,10,1,0,69740,90953,4,9,5,8,8,9,8,10,10,10,2,9.3,0.5,9.0,1.076600080274167,False,True,False,False,True,False
46,151978,1,2.4,1,2,31,14,122161,60979,10,2,6,9,8,8,9,5,8,5,2,5.1000000000000005,0.6739130434782609,2.4,0.8038018410438285,True,False,False,True,False,False
72,55751,10,0.5,3,7,35,7,68257,79926,4,8,5,3,7,9,8,7,9,1,2,7.0,0.813953488372093,1.7,1.2242968862103603,False,False,True,False,False,True
48,215671,12,1.8,4,3,10,1,122620,56709,5,3,3,4,3,9,9,10,9,1,2,6.699999999999999,0.8333333333333334,4.1,0.5685485366667903,True,False,False,True,False,False
78,123750,12,1.4,10,5,7,5,10310,146088,4,9,2,2,7,8,7,8,3,6,2,6.9,0.5384615384615384,10.5,0.08331245808114682,True,False,False,True,False,False
42,89180,14,0.2,8,3,47,1,100261,134423,1,2,4,5,6,4,5,1,5,8,2,7.0,0.9591836734693877,8.1,1.1242417106782836,False,False,True,False,True,False
55,219750,5,2.3,9,7,4,16,82133,137544,1,6,5,9,7,9,3,1,6,2,2,8.899999999999999,0.19047619047619047,2.6,0.37375484070607184,False,True,False,False,False,True
31,46644,14,2.4,8,4,33,6,1519,142394,8,1,7,1,10,3,6,10,4,1,2,10.3,0.825,9.6,0.03256511951977704,False,False,True,False,True,False
25,48521,7,2.9,9,8,31,2,13864,16824,6,6,5,1,7,9,1,7,1,8,1,11.600000000000001,0.9117647058823529,8.2,0.2857260624046824,False,False,True,True,False,False
44,26564,12,3.3,10,10,46,18,9960,87408,5,8,5,1,6,9,8,4,4,4,2,9.899999999999999,0.7076923076923077,9.8,0.3749294184076793,False,True,False,True,False,False
71,120155,10,2.2,1,8,5,11,68884,135557,1,6,1,5,1,5,3,8,4,1,2,9.600000000000001,0.29411764705882354,7.1,0.5732880588568194,True,False,False,False,True,False
19,216712,6,3.1,1,4,7,17,45289,98987,9,5,6,4,2,6,4,9,4,4,2,5.4,0.28,5.7,0.20898146396386003,True,False,False,True,False,False
34,173371,6,3.7,3,2,33,7,45875,3709,5,0,3,2,4,7,10,1,2,5,1,10.5,0.8048780487804879,8.7,0.2646044343954041,True,False,False,False,True,False
54,194030,6,3.9,4,7,3,11,122934,88167,3,2,6,1,2,5,1,5,3,3,2,12.7,0.2,10.1,0.6335791703387603,False,False,True,False,True,False
31,202150,13,3.3,2,1,35,0,28000,144949,8,3,4,4,5,9,10,3,5,5,2,7.6,0.9722222222222222,4.0,0.1385103214923498,False,True,False,True,False,False
42,159493,8,3.1,10,9,43,0,26843,69117,5,8,6,1,6,3,9,6,7,8,2,11.5,0.9772727272727273,9.0,0.16830100191856748,True,False,False,False,True,False
73,103747,7,1.2,7,5,24,9,65134,121325,2,6,2,3,8,7,1,4,6,4,2,6.8,0.7058823529411765,1.9,0.6278096927169681,True,False,False,False,False,True
47,26202,5,3.6,9,10,25,2,146420,141486,8,4,3,6,6,6,7,5,6,10,2,9.4,0.8928571428571429,1.2,5.587909781322749,False,False,True,False,False,True
46,124407,10,1.2,6,4,32,9,75279,130523,10,6,6,6,6,7,10,7,7,1,2,10.4,0.7619047619047619,4.9,0.6050977429104237,False,True,False,True,False,False
37,188257,2,2.9,4,4,8,3,30656,125282,5,3,1,3,9,4,9,9,4,4,2,9.200000000000001,0.6666666666666666,9.3,0.16284035738189082,True,False,False,False,False,True
38,149757,10,3.4,6,9,46,11,60698,35420,10,7,3,4,3,6,2,6,3,6,1,12.0,0.7931034482758621,2.1,0.4053072289961137,True,False,False,False,True,False
78,105197,6,3.1,1,1,7,13,109282,54280,7,4,1,2,8,8,2,6,9,4,2,5.3,0.3333333333333333,8.3,1.0388220308370881,False,False,True,False,False,True
70,57637,10,0.0,6,4,16,7,27497,53656,1,5,1,9,1,8,5,6,9,9,2,5.2,0.6666666666666666,2.7,0.4770637426697665,True,False,False,True,False,False
39,164438,5,3.5,4,6,14,6,119873,149405,7,9,3,1,1,4,10,1,8,1,2,11.5,0.6666666666666666,5.6,0.7289815676329825,False,True,False,False,True,False
52,249320,4,4.5,3,8,41,0,136729,23439,5,9,4,5,2,3,3,2,5,7,1,11.5,0.9761904761904762,4.0,0.5484054692544952,False,False,True,False,False,True
54,39276,10,0.4,6,2,12,16,21493,141496,4,6,1,3,8,3,3,4,7,1,2,6.2,0.41379310344827586,8.6,0.5472159278967335,False,False,True,False,True,False
33,95946,11,2.7,9,8,42,14,148775,108657,9,4,2,1,5,6,1,5,8,6,2,10.700000000000001,0.7368421052631579,6.4,1.5505956413436586,True,False,False,True,False,False
67,194311,5,2.3,8,9,47,14,8489,65227,5,4,4,3,3,10,5,5,1,9,2,7.5,0.7580645161290323,6.4,0.04368747169500597,False,True,False,True,False,False
75,90214,9,2.6,8,8,46,4,41861,100312,5,4,5,6,10,4,8,7,4,9,2,11.8,0.9019607843137255,8.4,0.46401374494263703,False,False,True,True,False,False
66,170647,12,4.2,9,5,49,0,56482,83689,1,8,4,4,7,7,6,2,10,5,2,10.3,0.98,8.0,0.33098542028034317,False,False,True,True,False,False
60,187473,13,2.8,6,1,43,18,88895,99434,8,0,5,10,2,2,9,5,8,10,2,7.3,0.6935483870967742,7.8,0.4741724185753758,False,True,False,True,False,False
34,56230,2,1.2,8,6,2,0,72802,85232,6,3,4,7,10,10,6,1,8,10,2,6.3,0.6666666666666666,2.0,1.2946950970105457,False,False,True,False,True,False
33,225496,6,1.6,7,1,11,1,90473,40338,9,7,4,2,2,7,2,4,10,10,2,7.5,0.8461538461538461,5.1,0.4012159807004084,True,False,False,True,False,False
75,228335,11,1.5,1,4,28,10,15389,75506,1,3,3,2,1,6,7,5,7,5,2,7.0,0.717948717948718,4.0,0.06739629318197744,False,False,True,True,False,False
72,139086,9,0.1,6,9,0,11,53530,88769,10,4,4,6,1,1,3,9,5,9,2,8.1,0.0,8.1,0.38486702567457776,False,False,True,True,False,False
19,144526,12,1.8,4,5,31,10,117894,15452,5,3,4,7,7,2,9,8,2,9,0,8.2,0.7380952380952381,5.0,0.8157230136929432,False,False,True,False,False,True
21,214689,10,3.4,3,7,36,7,129591,147982,5,7,3,8,10,1,2,3,2,10,2,9.399999999999999,0.8181818181818182,4.7,0.603619171829149,False,True,False,True,False,False
38,169093,13,2.9,3,9,19,19,52532,43400,8,4,5,8,10,9,5,2,1,4,2,10.5,0.48717948717948717,11.9,0.31066743941239783,False,True,False,False,False,True
56,155521,5,2.7,10,4,7,3,9436,47927,6,5,2,3,10,6,1,10,8,1,2,8.0,0.6363636363636364,5.3,0.06067308805185118,True,False,False,False,False,True
51,161729,12,2.1,8,5,36,1,93363,62392,2,8,4,9,3,7,1,7,6,3,2,9.6,0.9473684210526315,4.1,0.5772769430532368,True,False,False,False,False,True
47,50059,11,2.4,1,6,30,8,64598,140288,6,7,5,7,8,2,5,9,4,4,2,9.7,0.7692307692307693,9.8,1.290411506192569,False,True,False,False,True,False
23,16532,6,3.2,7,1,30,12,75746,89568,3,2,5,5,5,6,3,4,3,8,2,9.9,0.6976744186046512,11.2,4.5815036593479705,False,True,False,False,False,True
34,117666,10,3.6,10,10,24,9,115446,130195,10,9,5,8,2,10,6,1,6,1,2,9.9,0.7058823529411765,5.9,0.9811246993634579,False,True,False,False,True,False
