,age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,shopping_preference_Hybrid,shopping_preference_Online,shopping_preference_Store
9454,79,112724,4.7,6,4.2,9,8,5,14,141486,7235,10,2,1,7,7,9,9,5,2,3,10,False,False,True,False,False,True,False,True,False
9455,44,28621,1.6,8,3.0,2,10,45,4,12180,72930,5,2,6,9,5,8,9,9,1,6,8,True,False,False,True,False,False,False,False,True
9456,45,152892,5.6,14,2.7,9,10,12,11,104638,18124,3,8,3,7,6,1,8,6,4,3,10,False,True,False,False,False,True,True,False,False
9457,34,128065,5.8,7,0.9,10,9,0,9,55679,70374,4,2,4,10,3,1,3,10,6,4,1,False,False,True,True,False,False,False,False,True
9458,63,188872,3.2,10,1.6,4,6,28,0,61021,66996,5,5,3,10,9,4,3,9,10,5,5,False,False,True,True,False,False,False,False,True
9459,76,201115,5.3,1,2.1,1,3,13,2,94431,59111,3,3,2,10,2,10,1,8,4,7,5,True,False,False,False,True,False,False,False,True
9460,67,45399,5.5,3,1.6,3,9,11,18,72504,30073,7,9,7,4,4,8,8,5,7,5,4,True,False,False,True,False,False,False,False,True
9461,75,134374,2.3,3,3.2,10,2,25,1,39146,31294,3,4,4,8,2,1,4,10,7,4,3,True,False,False,True,False,False,False,False,True
9462,19,160074,4.5,3,0.4,2,5,22,4,31038,107431,9,3,3,7,1,2,10,8,5,8,9,True,False,False,True,False,False,False,False,True
9463,53,58098,4.4,4,0.8,4,10,2,0,122001,124085,3,2,5,3,8,2,3,3,3,3,7,True,False,False,False,True,False,False,False,True
9464,67,60511,6.4,13,1.7,2,4,13,14,7451,58497,9,6,7,5,10,5,1,3,3,10,1,False,False,True,True,False,False,False,False,True
9465,24,68243,8.5,1,0.5,10,2,33,0,67304,74267,5,9,7,2,6,10,8,8,6,5,7,True,False,False,False,True,False,False,False,True
9466,30,130131,6.1,14,3.8,6,6,22,19,38143,2141,4,7,5,10,2,5,2,7,4,10,4,False,True,False,False,False,True,False,True,False
9467,32,43750,8.3,11,4.0,10,10,9,8,135287,73567,7,0,1,9,1,9,8,7,8,7,8,False,False,True,True,False,False,False,False,True
9468,42,237682,5.6,2,0.3,1,7,3,2,40074,123366,2,4,6,6,4,7,1,4,6,3,7,False,True,False,False,False,True,False,False,True
9469,40,163382,6.7,12,2.9,5,2,38,15,14809,137738,5,9,3,7,10,9,4,5,1,4,1,False,True,False,False,False,True,False,False,True
9470,77,70398,6.1,5,2.0,9,3,48,7,35001,6496,9,6,4,2,6,6,5,4,7,1,10,True,False,False,True,False,False,False,True,False
9471,39,228614,10.8,11,2.5,1,5,9,7,147245,133135,3,1,2,2,2,9,3,9,6,3,1,True,False,False,True,False,False,False,False,True
9472,43,221279,5.7,6,3.2,4,9,23,14,142804,117869,8,5,5,9,5,9,5,6,5,5,3,False,False,True,True,False,False,False,False,True
9473,50,59345,7.6,9,0.0,2,7,33,11,72540,26698,3,2,4,1,3,7,8,2,1,6,8,False,True,False,False,False,True,True,False,False
9474,28,108430,6.4,2,3.9,2,3,23,16,129130,133462,3,0,6,4,9,7,1,5,9,1,8,False,False,True,False,False,True,False,False,True
9475,27,129921,8.3,14,3.2,5,10,24,10,56854,22031,3,9,1,9,4,4,3,9,6,8,5,True,False,False,True,False,False,False,False,True
9476,42,106729,7.3,12,3.9,2,4,14,3,102375,84920,6,0,1,5,5,5,4,4,6,7,1,False,False,True,True,False,False,False,False,True
9477,54,66843,6.7,9,0.1,5,7,11,16,37605,43459,7,9,2,4,3,6,7,8,8,4,3,False,False,True,True,False,False,False,False,True
9478,65,156294,3.7,7,2.5,1,1,0,10,88313,53218,7,4,5,3,10,3,8,8,8,2,6,False,True,False,True,False,False,False,False,True
9479,60,235394,3.9,9,3.2,5,4,41,7,138106,15495,1,9,6,6,5,5,1,10,2,3,1,True,False,False,False,False,True,False,False,True
9480,70,177581,4.8,4,3.1,3,1,8,18,27573,131015,8,8,3,1,5,7,3,8,7,2,6,True,False,False,True,False,False,False,False,True
9481,55,146458,5.4,7,3.6,2,5,13,19,94794,143539,6,9,6,1,5,2,2,6,2,9,1,False,True,False,False,False,True,False,False,True
9482,58,79334,6.2,1,3.1,4,2,40,16,1919,20088,7,7,7,9,7,7,4,7,1,3,1,True,False,False,False,False,True,False,False,True
9483,62,82170,4.8,8,0.0,1,9,30,7,113188,14511,5,7,3,10,4,7,1,6,9,6,1,True,False,False,False,False,True,False,True,False
9484,41,55878,2.0,7,4.0,3,3,23,7,17602,9683,7,3,5,10,5,4,7,1,4,4,7,True,False,False,False,True,False,False,True,False
9485,57,215741,8.1,7,1.9,1,5,9,6,149425,141205,1,3,2,6,4,4,8,10,6,3,5,True,False,False,False,False,True,False,False,True
9486,63,184421,6.9,2,2.8,8,8,41,18,85217,107557,1,4,2,5,5,8,4,9,6,4,7,False,True,False,False,True,False,False,False,True
9487,73,246343,6.1,10,4.5,5,8,42,1,137264,132218,10,2,1,5,4,1,7,5,3,4,2,True,False,False,True,False,False,False,False,True
9488,50,168024,8.5,9,2.5,1,9,17,12,44288,110290,8,3,7,1,3,6,10,3,2,9,8,False,True,False,True,False,False,False,False,True
9489,34,105352,4.4,11,2.0,2,3,2,3,56448,51347,6,9,3,10,4,5,1,8,5,6,7,False,False,True,True,False,False,False,False,True
9490,41,167601,5.7,8,1.0,9,3,11,17,87616,148661,2,4,7,1,6,2,7,8,7,4,7,False,True,False,True,False,False,False,False,True
9491,54,217375,6.3,1,0.8,7,4,34,12,41687,57770,6,1,1,5,3,2,10,2,2,8,5,False,True,False,False,True,False,False,False,True
9492,74,187593,5.2,11,0.9,3,6,43,0,91648,125592,4,9,3,2,2,6,9,3,6,4,10,True,False,False,True,False,False,False,False,True
9493,19,33383,4.4,1,2.5,1,7,22,2,24767,22820,3,4,4,6,9,8,3,4,2,6,10,False,True,False,True,False,False,True,False,False
9494,49,150973,7.7,14,5.3,2,1,21,2,25460,12343,10,3,4,8,4,6,7,7,4,5,1,False,False,True,False,False,True,False,False,True
9495,74,57889,6.6,5,2.1,7,2,10,15,45471,80674,9,3,2,9,9,1,2,6,3,1,10,False,True,False,False,False,True,False,False,True
9496,77,29633,7.2,2,2.5,8,3,45,0,90148,31596,4,8,6,1,3,3,5,5,9,3,2,False,True,False,False,True,False,False,False,True
9497,79,77244,4.4,1,3.4,5,1,48,15,93636,81211,10,0,3,6,5,1,4,9,5,6,5,False,False,True,True,False,False,False,False,True
9498,41,144177,7.7,10,1.6,4,3,22,16,98325,146112,6,3,2,4,1,4,3,5,4,7,1,False,True,False,False,False,True,False,False,True
9499,26,165235,4.8,12,4.3,10,4,11,2,18074,112819,10,5,1,9,4,4,3,3,1,6,3,False,False,True,False,True,False,False,False,True
9500,21,205091,6.5,13,1.9,4,6,28,14,91258,64949,3,1,7,5,1,10,1,3,4,5,8,False,False,True,False,False,True,False,False,True
9501,34,156779,10.0,11,4.1,5,5,24,13,24714,57079,6,8,6,3,1,4,3,3,4,1,2,True,False,False,False,True,False,False,False,True
9502,34,234184,7.7,8,3.3,7,6,23,10,124168,130783,10,3,6,5,6,5,9,5,1,3,1,False,False,True,False,False,True,False,False,True
9503,70,98597,6.7,12,2.6,7,9,3,12,108062,18321,8,2,1,4,9,3,7,8,4,2,9,False,False,True,False,False,True,False,False,True
9504,67,191173,8.7,13,1.7,4,1,36,4,64143,70185,2,8,1,5,4,10,10,6,6,2,9,True,False,False,True,False,False,False,False,True
9505,65,190778,4.9,4,3.7,1,3,28,11,37173,23313,6,0,1,1,8,7,8,7,8,6,3,False,True,False,True,False,False,False,False,True
9506,47,223156,7.0,2,2.4,5,8,2,16,149623,24580,6,8,4,2,10,1,7,10,3,7,7,False,False,True,False,True,False,False,False,True
9507,57,30115,4.3,14,1.8,7,9,30,5,84295,44918,5,2,2,4,10,10,8,10,2,4,10,False,False,True,False,False,True,False,False,True
9508,75,90379,5.3,5,4.6,4,2,24,16,113778,56207,9,1,3,4,7,9,10,7,2,7,10,False,True,False,True,False,False,False,False,True
9509,28,248553,9.2,12,0.0,7,10,46,16,812,134988,5,8,7,7,5,2,5,7,5,8,9,False,True,False,False,True,False,False,False,True
9510,38,54979,6.5,11,4.5,8,5,36,9,20813,125952,10,7,6,1,7,8,2,1,1,10,2,False,False,True,False,True,False,False,False,True
9511,38,186713,8.8,13,5.1,2,3,22,7,112428,94190,8,4,3,5,9,1,10,3,6,6,2,False,False,True,False,True,False,False,False,True
9512,35,84377,5.8,13,1.3,2,10,48,17,28690,149198,3,0,6,6,9,4,5,6,7,4,4,True,False,False,True,False,False,False,False,True
9513,72,21416,8.4,12,1.6,5,2,21,9,105647,59914,2,0,7,2,1,10,4,10,10,7,9,False,False,True,False,True,False,False,False,True
9514,46,156705,6.1,6,1.0,3,9,28,0,95948,70572,9,5,2,5,1,7,5,6,8,6,10,False,True,False,True,False,False,False,False,True
9515,41,143785,6.3,8,3.6,4,5,35,4,50833,18693,3,9,2,9,2,1,7,3,5,9,4,False,True,False,False,True,False,False,True,False
9516,27,249261,6.0,7,1.7,1,9,12,17,11427,140650,8,0,2,2,4,10,9,2,7,10,5,False,False,True,True,False,False,False,False,True
9517,62,146666,6.7,7,2.3,4,1,2,0,94185,88982,2,9,2,4,9,2,9,1,4,5,5,False,True,False,False,False,True,False,False,True
9518,34,160465,5.5,1,3.3,4,4,45,8,141372,130646,10,2,6,6,8,8,4,10,3,2,10,True,False,False,False,False,True,False,False,True
9519,35,181452,3.2,3,0.4,4,1,21,17,64401,18494,6,7,1,10,10,3,1,6,10,10,1,True,False,False,False,False,True,False,False,True
9520,59,191128,5.9,3,0.5,3,5,48,4,5148,9624,10,4,7,3,1,6,10,4,5,4,7,False,True,False,False,False,True,False,True,False
9521,65,234351,6.3,7,2.9,2,5,35,9,33427,111295,2,1,5,4,7,8,2,4,10,8,7,False,True,False,True,False,False,False,False,True
9522,37,145364,9.3,12,2.0,4,7,9,13,48354,14083,4,6,3,9,9,4,1,1,1,5,9,True,False,False,False,True,False,False,True,False
9523,54,112507,1.5,14,1.2,8,7,8,11,41312,124718,4,8,6,2,5,9,10,10,4,1,7,False,True,False,True,False,False,False,False,True
9524,62,133243,9.2,2,2.5,3,8,18,6,98851,139835,8,1,6,5,1,10,5,7,4,8,8,True,False,False,False,True,False,False,False,True
9525,35,150933,8.1,10,2.3,6,6,7,12,33090,77794,10,1,3,1,10,9,2,4,9,4,6,False,False,True,True,False,False,False,False,True
9526,34,118070,7.4,7,1.3,2,10,32,3,131543,98846,5,0,3,7,1,8,5,9,7,6,2,True,False,False,False,False,True,False,False,True
9527,26,51126,6.3,9,2.7,1,3,19,18,139144,105780,9,6,7,4,2,9,6,10,6,4,8,False,False,True,True,False,False,False,False,True
9528,31,95382,4.0,1,1.2,7,9,29,17,74038,27671,3,6,3,1,1,10,1,1,9,8,5,False,False,True,False,False,True,False,True,False
9529,66,237785,9.9,12,3.4,6,5,34,14,137547,33429,4,3,4,7,7,9,5,2,7,10,2,False,True,False,True,False,False,True,False,False
9530,46,179754,8.5,14,2.2,10,9,30,14,137475,61068,1,4,6,9,5,5,7,10,1,10,6,False,True,False,False,True,False,False,False,True
9531,48,33228,6.5,2,4.9,4,5,18,0,143731,38923,10,5,4,10,6,10,2,2,8,1,8,True,False,False,False,False,True,False,False,True
9532,21,246371,6.6,11,0.8,7,3,49,15,59258,149599,10,9,2,2,3,10,5,1,9,10,10,True,False,False,False,False,True,False,False,True
9533,35,39009,5.8,6,1.7,6,7,45,3,4751,146779,9,6,2,9,4,1,8,5,9,6,3,True,False,False,False,True,False,False,False,True
9534,76,15094,7.2,2,3.7,2,9,13,18,99468,139160,8,6,6,6,8,3,3,1,5,7,6,False,False,True,True,False,False,False,False,True
9535,37,95636,5.9,14,1.1,4,1,9,2,137245,51655,7,2,4,7,6,10,6,7,3,5,10,False,True,False,True,False,False,False,False,True
9536,73,198293,6.6,12,2.5,9,3,2,4,127914,62032,5,4,1,2,3,7,8,4,7,7,2,False,False,True,False,True,False,False,False,True
9537,73,113453,6.9,2,0.0,8,7,33,1,108778,139702,8,8,2,1,6,10,4,7,1,4,1,False,True,False,False,True,False,False,False,True
9538,64,163502,10.9,5,1.1,6,9,27,9,146337,103328,2,5,7,5,8,2,1,3,9,5,3,False,True,False,False,False,True,False,False,True
9539,60,181643,4.2,7,1.3,1,4,18,8,58553,107669,3,9,1,9,9,10,1,4,10,2,7,False,False,True,False,False,True,False,False,True
9540,61,69486,6.3,4,2.3,7,5,38,11,68585,12203,5,0,7,1,1,5,6,3,3,6,10,False,True,False,False,True,False,False,True,False
9541,26,105510,8.5,13,3.8,1,8,25,13,135958,122213,9,9,4,8,10,7,2,3,3,6,3,False,True,False,False,True,False,False,False,True
9542,30,242737,7.7,6,2.1,8,4,3,14,13208,43454,3,7,1,3,5,2,9,10,10,6,8,True,False,False,True,False,False,False,False,True
9543,32,208366,7.4,12,2.1,3,2,11,0,147483,124544,6,1,1,7,6,5,3,3,9,2,8,False,True,False,False,False,True,False,False,True
9544,44,35860,12.0,3,1.5,9,7,25,15,133031,71601,1,8,7,3,2,3,6,3,1,10,6,False,False,True,False,False,True,False,False,True
9545,32,87812,8.2,4,1.0,5,2,6,5,112156,60200,7,3,1,7,5,7,4,2,2,7,10,False,False,True,True,False,False,False,False,True
9546,45,81087,4.8,4,3.8,6,6,2,4,138872,56095,5,1,2,1,9,7,8,5,10,2,3,True,False,False,False,False,True,False,False,True
9547,54,154558,4.5,4,2.7,4,7,25,18,3312,3279,2,7,1,10,6,1,4,7,1,1,10,False,True,False,True,False,False,True,False,False
9548,72,229135,5.9,12,2.1,6,8,1,14,69540,29623,3,2,2,6,6,6,8,1,2,1,5,False,False,True,False,False,True,False,False,True
9549,36,64607,5.1,1,4.6,9,5,11,0,126768,129968,10,8,5,7,1,7,2,2,2,10,6,False,False,True,False,True,False,False,False,True
9550,43,155817,6.2,13,0.0,7,1,31,16,135801,27300,10,4,7,3,4,6,10,6,6,10,10,False,True,False,True,False,False,False,False,True
9551,69,121664,6.7,4,3.8,2,3,37,6,143014,38405,2,3,1,8,3,3,2,2,3,8,4,False,True,False,True,False,False,False,False,True
9552,43,224605,6.5,4,0.5,6,10,10,7,64944,60661,2,0,5,10,3,8,5,2,2,3,8,True,False,False,False,True,False,False,False,True
9553,42,33330,1.1,6,2.7,9,9,31,2,32807,23467,8,0,1,8,10,7,3,7,7,9,10,False,False,True,False,True,False,True,False,False
9554,43,135803,4.5,9,3.8,8,6,44,6,33027,125861,4,5,5,8,3,1,7,8,7,5,1,False,True,False,True,False,False,False,False,True
9555,43,186150,7.4,10,0.2,1,5,14,7,130938,55636,1,6,4,9,4,4,4,2,6,3,3,False,False,True,False,True,False,False,False,True
9556,63,201404,9.3,6,4.1,5,1,5,18,94493,14827,6,3,5,8,5,7,1,6,4,4,3,False,True,False,True,False,False,False,False,True
9557,45,200604,5.2,6,2.3,6,4,25,11,121549,148702,8,7,5,9,8,10,5,2,6,2,3,False,True,False,False,True,False,False,False,True
9558,66,236437,5.2,7,1.5,9,5,7,9,139272,68280,5,6,3,1,10,5,3,2,2,8,10,False,True,False,False,True,False,False,False,True
9559,35,58336,5.8,7,2.8,4,2,7,4,56005,36863,2,1,6,1,6,10,9,1,7,4,10,False,False,True,True,False,False,False,False,True
9560,49,23070,9.4,1,3.2,1,5,37,4,136580,39341,10,4,7,2,7,2,3,5,4,6,7,True,False,False,True,False,False,False,False,True
9561,70,16320,6.1,8,5.6,6,3,7,11,80551,121041,5,7,7,9,3,10,2,1,7,1,8,False,False,True,False,False,True,False,False,True
9562,20,104043,1.5,1,2.3,9,8,16,12,104057,24418,6,2,6,5,9,9,9,10,10,2,8,False,True,False,False,False,True,False,False,True
9563,19,53921,9.6,9,3.6,6,10,38,0,111494,108779,1,7,7,4,7,9,5,5,8,2,10,False,False,True,False,True,False,False,False,True
9564,50,21589,7.4,14,2.7,7,1,18,16,22709,10958,3,6,6,6,9,1,9,4,10,7,3,False,False,True,True,False,False,False,False,True
9565,59,210481,3.4,14,3.0,10,4,2,18,72326,47552,10,4,5,10,9,1,10,2,6,10,9,False,False,True,False,True,False,False,False,True
9566,36,107995,5.0,4,2.2,4,9,40,1,34174,31797,2,0,5,1,9,7,1,4,2,3,9,False,True,False,True,False,False,False,True,False
9567,34,30589,4.4,9,1.5,2,1,48,17,25141,80396,1,4,6,1,4,6,3,9,4,9,4,True,False,False,True,False,False,False,False,True
9568,61,51375,5.6,8,3.0,3,6,8,19,106393,25876,6,7,2,1,8,6,5,3,5,9,8,True,False,False,False,True,False,False,False,True
9569,50,58085,9.0,9,1.2,1,6,45,10,146751,129302,4,5,1,7,10,6,4,8,9,4,1,False,True,False,False,False,True,False,False,True
9570,29,75840,2.3,14,0.0,2,2,32,13,59660,1772,6,6,6,7,5,7,6,6,9,1,9,False,True,False,False,True,False,True,False,False
9571,66,189272,5.3,6,2.6,7,1,31,14,97812,34720,4,1,3,7,1,8,6,4,8,5,5,False,False,True,True,False,False,False,False,True
9572,73,113704,6.2,9,1.4,9,1,31,11,140145,16692,4,4,2,3,6,5,8,1,10,9,2,False,True,False,False,False,True,False,True,False
9573,20,172804,5.9,4,2.1,9,10,5,5,44160,94310,4,4,7,3,6,2,1,9,1,4,9,False,True,False,False,False,True,False,False,True
9574,60,112047,4.4,3,0.3,9,5,48,4,2475,90252,7,8,3,10,5,9,9,9,1,2,8,False,False,True,True,False,False,False,False,True
9575,66,168498,8.4,3,3.7,1,5,48,13,99623,12261,8,2,1,5,7,1,8,4,4,10,3,False,True,False,True,False,False,False,True,False
9576,72,45982,5.7,8,0.0,7,10,28,5,48814,46248,5,4,5,4,4,7,3,3,9,4,8,False,True,False,True,False,False,False,False,True
9577,43,74720,5.4,2,3.1,7,7,36,2,136939,145072,1,1,7,2,10,2,8,6,10,1,8,False,True,False,False,True,False,False,False,True
9578,52,162818,6.7,12,3.2,9,9,16,5,28776,103353,6,0,1,7,1,8,8,6,8,9,3,True,False,False,False,False,True,False,False,True
9579,25,43514,5.4,6,2.8,9,4,49,13,44619,90973,1,3,5,7,5,7,5,4,9,2,10,False,False,True,True,False,False,False,False,True
9580,69,210961,4.9,9,3.8,1,4,18,19,34034,69775,3,1,7,8,2,5,4,9,4,10,8,False,True,False,False,True,False,False,False,True
9581,53,149923,4.1,9,1.0,10,7,30,17,120391,128808,6,8,3,1,6,4,4,1,8,4,5,False,False,True,True,False,False,False,False,True
9582,70,165868,10.4,8,5.1,5,9,18,16,61567,63497,4,3,6,8,4,3,6,6,1,7,6,True,False,False,False,True,False,False,False,True
9583,71,91034,7.6,8,1.3,2,7,22,8,71576,45022,2,2,5,8,2,10,7,5,5,8,5,False,False,True,False,True,False,False,False,True
9584,24,208870,5.2,1,3.4,6,8,49,7,126046,32251,8,0,7,6,2,7,1,8,2,7,10,True,False,False,True,False,False,False,False,True
9585,63,113388,8.5,11,4.9,2,10,46,3,26212,143499,6,5,6,6,2,2,5,4,8,7,9,False,True,False,False,False,True,False,False,True
9586,63,209057,7.0,7,2.2,6,7,34,9,31078,10891,3,2,1,4,1,8,1,2,1,10,1,False,True,False,False,True,False,False,True,False
9587,53,180664,6.1,14,1.6,7,9,13,16,94843,47451,8,2,5,6,5,3,9,8,8,6,7,False,True,False,True,False,False,False,False,True
9588,33,59845,3.9,1,3.5,6,6,0,19,121943,2541,2,1,1,8,4,4,8,2,6,2,3,True,False,False,False,True,False,False,True,False
9589,41,162002,4.3,9,1.8,1,9,48,4,106209,73796,8,1,1,5,5,5,9,5,4,4,10,False,False,True,False,True,False,False,False,True
9590,78,125853,7.9,3,1.4,4,3,32,16,120148,147047,9,3,7,6,6,6,2,3,5,5,9,True,False,False,False,False,True,False,False,True
9591,71,123417,7.5,1,3.4,3,4,48,13,68073,107950,6,5,2,7,5,1,10,3,1,3,2,False,True,False,False,True,False,False,False,True
9592,79,128436,3.3,8,3.5,5,9,35,11,42073,18273,8,3,6,5,2,4,5,4,2,9,1,False,True,False,True,False,False,False,True,False
9593,18,36159,5.2,7,2.5,7,2,0,6,85648,15964,10,1,7,9,8,2,8,1,3,1,6,False,True,False,True,False,False,False,False,True
9594,66,241144,7.4,2,2.6,3,2,19,14,40455,78869,8,8,7,6,9,10,3,3,9,5,5,False,False,True,False,False,True,False,False,True
9595,42,104788,8.2,14,2.7,1,10,21,14,37103,91270,8,7,1,2,7,2,2,8,4,9,2,True,False,False,False,False,True,False,False,True
9596,27,39003,7.0,7,2.3,9,8,34,11,112673,79001,1,7,6,7,7,6,8,1,1,1,10,False,True,False,True,False,False,False,False,True
9597,71,120722,5.1,5,2.1,6,10,2,0,11352,133516,10,0,7,7,3,3,3,10,3,3,7,False,True,False,False,False,True,False,False,True
9598,33,50139,6.5,7,0.7,6,6,11,7,35915,56463,10,9,7,5,3,10,8,7,7,9,5,True,False,False,False,True,False,False,False,True
9599,33,67452,5.6,10,1.6,4,5,42,19,114036,74753,2,2,2,8,2,5,3,6,3,4,3,True,False,False,True,False,False,False,False,True
9600,75,37205,6.8,12,2.5,1,2,36,5,8493,62604,2,3,4,8,4,7,9,5,7,4,10,False,False,True,False,False,True,False,False,True
9601,25,242131,9.0,7,5.2,9,1,12,19,13159,14508,8,6,6,5,9,5,9,5,5,2,10,False,False,True,True,False,False,False,False,True
9602,46,71955,4.4,2,1.0,10,3,11,1,124249,140912,4,5,2,9,4,5,3,6,10,5,8,False,True,False,False,True,False,False,False,True
9603,56,22464,6.6,2,1.9,7,6,1,17,7486,64466,3,2,5,1,1,10,3,4,3,10,2,False,False,True,True,False,False,False,False,True
9604,45,228718,5.8,7,0.8,10,5,19,2,120349,9678,9,7,4,8,5,5,3,3,10,10,1,False,False,True,False,False,True,False,True,False
9605,23,218729,5.5,3,0.0,7,6,0,19,138202,101005,5,0,2,6,2,6,2,10,3,2,10,False,True,False,False,True,False,False,False,True
9606,33,24840,5.7,4,4.3,7,7,40,2,83870,113025,2,2,6,1,8,8,4,2,3,3,10,False,True,False,False,False,True,False,False,True
9607,37,248688,8.6,14,3.2,7,7,34,18,35702,139413,10,0,2,3,10,6,1,10,4,3,1,False,True,False,False,True,False,False,False,True
9608,33,55768,7.2,7,4.3,8,3,23,5,61320,20778,2,2,3,5,4,7,8,3,6,3,3,False,True,False,True,False,False,False,True,False
9609,24,155533,5.0,14,0.1,8,10,37,10,59320,48007,5,8,2,5,9,7,8,10,9,4,2,False,False,True,False,False,True,False,False,True
9610,58,35927,7.3,2,3.3,3,8,25,12,118324,81627,1,1,4,6,5,10,9,4,1,9,9,False,False,True,False,True,False,False,False,True
9611,31,236006,4.9,13,5.3,8,8,10,5,93121,117929,8,1,6,5,9,8,6,9,6,1,5,True,False,False,False,False,True,False,False,True
9612,60,113622,2.4,2,3.7,4,3,42,17,21477,78966,5,1,5,9,1,4,7,10,1,9,3,False,True,False,True,False,False,False,False,True
9613,43,30329,1.4,9,3.2,7,6,14,14,85815,105900,6,1,7,6,2,9,4,6,6,7,9,False,False,True,False,False,True,False,False,True
9614,43,30791,7.0,11,1.5,5,9,5,13,6755,30441,7,0,2,5,7,4,8,9,7,10,1,False,False,True,False,False,True,False,False,True
9615,31,67627,5.4,1,4.4,4,1,39,13,141434,123158,7,0,6,9,1,4,5,7,7,8,8,True,False,False,False,True,False,False,False,True
9616,24,143885,8.0,12,1.7,4,2,8,0,89135,3671,7,9,5,4,9,8,3,5,2,7,9,True,False,False,False,False,True,False,True,False
9617,50,160444,6.8,12,3.2,6,2,49,16,131363,139111,9,7,1,9,3,5,10,9,7,1,2,True,False,False,True,False,False,False,False,True
9618,43,238962,6.5,3,1.1,2,5,5,13,74983,86608,9,3,6,7,7,6,10,7,9,7,4,True,False,False,False,True,False,False,False,True
9619,74,194541,5.1,10,2.4,5,6,16,12,5082,78124,6,6,2,8,4,4,7,5,2,6,6,False,True,False,True,False,False,False,False,True
9620,62,124554,7.0,4,3.8,8,3,22,9,2965,106949,5,6,5,8,1,4,4,8,7,3,4,False,False,True,False,True,False,False,False,True
9621,37,145436,9.1,5,3.7,2,4,30,5,669,78698,8,8,1,1,4,10,5,10,10,3,8,True,False,False,True,False,False,False,False,True
9622,20,102073,2.0,3,2.5,5,10,15,0,100096,130614,5,7,6,7,8,1,4,1,8,4,6,False,False,True,True,False,False,False,False,True
9623,69,49370,5.7,9,5.3,7,2,21,4,110743,41165,3,6,6,9,9,4,2,6,3,4,9,False,True,False,True,False,False,False,False,True
9624,21,66408,8.7,5,2.2,5,3,15,15,104268,32326,4,1,4,8,1,2,9,9,10,2,3,False,True,False,False,False,True,False,False,True
9625,78,105941,3.7,7,4.0,10,8,44,19,137720,19674,9,3,1,8,8,5,7,10,10,2,8,True,False,False,True,False,False,False,False,True
9626,43,169775,6.3,14,1.8,9,5,11,15,125916,29917,3,0,7,2,6,1,1,4,7,6,3,False,True,False,False,False,True,False,False,True
9627,28,161306,4.6,11,0.9,9,2,8,7,46829,26202,5,5,1,8,10,7,6,10,9,2,2,True,False,False,True,False,False,False,False,True
9628,19,153604,5.5,13,2.2,8,10,5,16,45153,143340,9,5,2,6,7,9,6,9,7,4,3,False,False,True,False,False,True,False,False,True
9629,31,50416,2.5,7,0.3,9,10,3,17,88314,71821,4,6,2,9,2,3,1,3,5,4,1,True,False,False,False,False,True,False,False,True
9630,61,87439,8.0,11,2.9,2,2,37,17,11457,88458,4,7,7,5,2,1,1,6,4,6,2,False,True,False,False,True,False,False,False,True
9631,47,33242,6.3,9,2.6,3,4,16,8,136916,997,1,7,5,2,6,2,4,1,9,8,10,True,False,False,True,False,False,False,True,False
9632,66,196326,3.1,2,3.3,4,9,9,5,84391,62930,10,7,1,3,8,8,4,1,3,7,9,False,False,True,True,False,False,False,False,True
9633,29,94324,6.8,3,2.5,5,6,39,9,56487,45942,2,2,6,5,5,1,6,8,6,4,10,False,True,False,True,False,False,False,False,True
9634,43,50249,6.4,4,2.1,10,1,34,8,94713,2728,1,0,1,9,1,4,5,7,6,1,1,False,False,True,False,False,True,False,True,False
9635,61,115124,4.6,8,2.6,2,4,46,14,72500,84016,3,3,7,2,10,4,9,1,10,4,7,False,True,False,False,False,True,False,False,True
